created,link,type_v,address,town,price,rooms,surface,price_old,info,description,tags,agent
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104826045/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",,99300,4.0,98.0,,"['4 hab.', '98 m²', ' sin ascensor']","Vivienda piso en la Calle Mare de Deu de Lorda, en la provincia de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado regis",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825853/,Piso,"calle de la Cantera, Les Roquetes, Barcelona",,58900,3.0,53.0,,"['3 hab.', '53 m²', ' sin ascensor']","Vivienda en la calle Mina de la Ciudad, de Barcelona, Barriada de San Andrés de Palomar; tiene una superficie de cincuenta y tres metros y treinta y un decímetros cuadrados. Se compone de recibidor, lavadero, aseo, cocina, comedor, y tres dormitorios. - El inmueble se transmite arrendado a tercero y con un posible dere",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825848/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona",,70100,3.0,60.0,,"['3 hab.', '60 m²', 'Entreplanta sin ascensor']","Vivienda piso en la calle Mina de la Ciutat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825844/,Piso,"calle d&#039;En Sant Climent, El Raval, Barcelona",,84100,2.0,55.0,,"['2 hab.', '55 m²', ' sin ascensor']","Vivienda situada en Barcelona, con frente a la calle Salvador. De superficie cincuenta y cinco metros cuarenta y cinco decímetros cuadrados. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825641/,Piso,"plaza de la Trinitat, La Trinitat Vella, Barcelona",,96700,4.0,75.0,,"['4 hab.', '75 m²', ' sin ascensor']","Vivienda piso en la Plaza Trinitat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825636/,Piso,"calle de Romaní, Les Roquetes, Barcelona",,58300,3.0,47.0,,"['3 hab.', '47 m²', ' sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble se trans",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104825548/,Piso,"calle d&#039;Almansa, Verdun, Barcelona",,54200,2.0,38.0,,"['2 hab.', '38 m²', ' sin ascensor']","Vivienda piso en la Carrer d'Almansa de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104822859/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",,92460,2.0,42.0,,"['2 hab.', '42 m²', 'Bajo exterior sin ascensor']","Oportunidad para comprar tu Piso! Situado en CALLE DE L'HOSPITAL BARCELONA, cuenta de una superficie de 42 m2.",,
2025-01-28 21:20:50,https://www.idealista.com/inmueble/104817235/,Piso,"calle del Carme, 95, El Raval, Barcelona",,89000,2.0,42.0,,"['2 hab.', '42 m²', 'Planta 3ª interior sin ascensor']","Piso ideal Inversores. situado en el Raval. Bien comunicado por metro Sant Antoni L2 y diferentes líneas de Autobús.El piso tiene 2 habitaciones una doble y una individual, baño, cocina y comedor.Tiene inquilino hasta el 8 de noviembre del 2025 que paga 500 € de alquiler.Llámenos y pregunte sin compromiso.",Alquilada,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104814343/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",,90560,3.0,44.0,,"['3 hab.', '44 m²', 'Bajo interior sin ascensor']","Os presentamos este espléndido piso de obra nueva situado en Barcelona. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y un baño. Ubicado en los bajos del edificio. Se encuentra en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, a escasos minutos de Mercado de La Boqu",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104696875/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",,94820,2.0,46.0,,"['2 hab.', '46 m²', 'Bajo exterior sin ascensor']","Os damos la bienvenida a este fantástico piso de obra nueva situado en Barcelona. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y un baño. La vivienda se encuentra en los bajos del edificio. Localizado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Merca",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104757297/,Piso,"calle de Sant Iscle, Can Peguera - El Turó de la Peira, Barcelona",,94000,2.0,59.0,,"['2 hab.', '59 m²', ' sin ascensor']","Descubre este acogedor piso de segunda mano en el corazón de Barcelona, con una superficie útil de 59 m². La propiedad cuenta con dos dormitorios luminosos y un baño completo, lo que la convierte en una excelente opción tanto para parejas como para pequeñas familias. Además, dispone de aire acondicionado, garantizando",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/101316508/,Piso,"del carmen, s/n, El Raval, Barcelona",,89000,2.0,45.0,,"['2 hab.', '45 m²', 'Planta 3ª interior sin ascensor']","Piso de 45 m2 con inquilino a término hasta 08/11/2025 con una renta de 500. -€ mensuales Consta de 2 habitaciones: 1 doble y 1 individual interiores.Sálón-comedorBaño con plato de duchaCocina con ventana interiorMuy bien ubicado en el barrio del Raval, al lado de las Ramblas y de de los puntos más emblemáticos de",Alquilada,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104407296/,Piso,"El Bon Pastor, Barcelona",,85500,3.0,53.0,,"['3 hab.', '53 m²', 'Planta 1ª exterior con ascensor']","¡actualmente la vivienda se encuentra ocupada ilegalmente, no se puede realizar visitas!importante: la propiedad no garantiza la disponibilidad de acceso a la finca, pudiendo estar ocupada por tercero. Además, hay que disponer de fondos propios o disponer de una garantia adicional para conseguir financiación.Piso d",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/91094425/,Piso,"El Bon Pastor, Barcelona",,85500,2.0,50.0,,"['2 hab.', '50 m²', ' exterior con ascensor']","No cobramos comisión al comprador. - INMUEBLE OCUPADO. Piso en Primera planta. Ubicado a solo 150 metros de la Estación de metro Bon Pastor.El inmueble de 50 m2 está distribuido en varias dependencias y servicios.Ubicado próximo a escuelas, paradas de autobús, administraciones, supermercados, farmacias y a solo",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104394605/,Piso,"El Besòs, Barcelona",,96000,3.0,,,"['3 hab.', '3.739 m²', 'Planta 1ª sin ascensor']","Cómodo piso en Barcelona, ideal para familias. El inmueble cuenta con una superficie de 3739 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como supermercados, farmacias y la estación de metro Ecoparc. Cuenta con fácil acceso",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/100679694/,Piso,"La Trinitat Vella, Barcelona",,91000,3.0,56.0,,"['3 hab.', '56 m²', 'Planta 2ª sin ascensor']","Práctico piso en Barcelona, perfecto para familias. El inmueble consta de 56 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos la Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam.",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103725540/,Piso,"avenida dels Rasos de Peguera, 214, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,65900,2.0,58.0,66900.0,"['2 hab.', '58 m²', 'Planta 3ª exterior sin ascensor']",Piso OKUPADO ILGALMENTE en Barcelona.No se puede visitar.Posibilidad de subrogación con el proceso jurídico.,Ocupada ilegalmente,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104323384/,Piso,"calle de Sant Pacià, 3, El Raval, Barcelona",,92900,1.0,45.0,,"['1 hab.', '45 m²', 'Planta 2ª interior sin ascensor']","Oportunidad, venta de piso para ""INVERSOR, ESTE INMUEBLE EN ESTOS MOMENTOS NO SE PUEDE VISITAR NI TASAR, ABSTENERSE PERSONAS QUE NECESITEN HIPOTECA"". Cuenta un ALQUILER DE RENTA ANTIGUA, EL CONTRATO CON EL INQUILINO ES INDEFINIDO. consta de 45m es interior, el piso necesita una reforma INTEGRAL cuenta con una habitació",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/99953574/,Piso,"La Trinitat Vella, Barcelona",,88000,3.0,58.0,,"['3 hab.', '58 m²', 'Planta 2ª sin ascensor']","Cómodo piso en Barcelona, idóneo para familias. El inmueble consta de 58 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam. A 20",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104302788/,Piso,"calle de Tarent, El Besòs, Barcelona",,67200,3.0,51.0,,"['3 hab.', '51 m²', ' exterior sin ascensor']","INMUEBLE ILEGALMENTE OCUPADO,SITUADO EN LA CALLE TARENT 4, 1º4ª, SANT ADRIÀ DEL BESÓS,   BARCELONANo se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación.",Ocupada ilegalmente,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104262225/,Piso,"calle de Marsala, El Besòs, Barcelona",,57000,3.0,54.0,,"['3 hab.', '54 m²', 'Planta 3ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplio y luminoso piso de 54 m², según Catastro e incluyendo elementos comunes. La vivienda se distribuye en salón-comedor, tres dormitorios, cocina, recibidor, un cuarto de baño y terraza con lav",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104262201/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona",,62000,2.0,59.0,,"['2 hab.', '59 m²', 'Planta 2ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLuminoso piso de 59 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, dos dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104262200/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,76000,3.0,67.0,81000.0,"['3 hab.', '67 m²', 'Planta 8ª exterior con ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 67 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y no ha p",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103096362/,Piso,"calle hospital, 66, El Raval, Barcelona",,90000,2.0,50.0,,"['2 hab.', '50 m²', 'Planta 1ª exterior sin ascensor']","oportunidad¡ inmueble un 40% más barato de su precio tasación real último inmuebles del lote de 10 que había para sú venta en un inicio.La RENTABILIDAD EXACTA ES MUY ALTA.rentabilidad tan alta es muy extraño poderla encontrar.Tan sólo queda 1 inmueble de los 10 que iniciamos esta aventura, que a sú vez también es","['Alquilada', 'Rentabilidad del 7%']",
2025-01-28 21:20:53,https://www.idealista.com/inmueble/104167109/,Piso,"El Raval, Barcelona",,50000,2.0,39.0,,"['2 hab.', '39 m²', 'Entreplanta exterior sin ascensor']","OPORTUNIDAD DE INVERSIÓN / INMUEBLE EN SITUACIÓN ESPECIAL, se recomienda obtener asesoramiento jurídico.Dispone de 2 dormitorios y 1 baño.El inmueble se encuentra en situación especial, vendiéndose sin posesión del vendedor, estando ocupado por tercero sin título que legitime su posesión. Si a fecha de venta el ven",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103946158/,Dúplex,"paseo Universal, Horta, Barcelona",,83000,,89.0,,"['89 m²', 'Bajo exterior sin ascensor']","Tecnocasa presenta en EXCLUSIVA estudio duplex de 89 m2 construidos, distribuido en 2 estancias. EXCELENTE UBICACIÓN, en el paseo universal.Duplex divididos en 2 estancias, planta baja a pie de calle con mucha entrada de luz natural, y un montacargas que baja a la planta sotano, 2 habitaciones, 1 aseo con salida al p",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/100192740/,Piso,"calle de la Cera, El Raval, Barcelona",,87400,1.0,38.0,,"['1 hab.', '38 m²', 'Planta 3ª sin ascensor']","Piso de 38 m² a la venta en Barcelona. Localizada en el casco urbano, esta vivienda ofrece fácil incorporación por carretera a la C-31 entre otras. A unos metros hay varias paradas de autobús y metro. En el casco urbano se pueden encontrar todos los servicios necesarios como centro de salud, supermercados, restaurantes",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103780816/,Piso,"calle de les Agudes, 84, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,100000,3.0,59.0,,"['3 hab.', '59 m²', 'Planta 1ª exterior sin ascensor']","Piso reformado hace pocos años con muy buen inquilino hasta junio 2025En Ciudad de Meridiana, disponemos de una vivienda de 59m2, situada en un edificio típico de la zona, construido del año 1965. La vivienda se encuentra alquilada has el 1 de junio de 2025, alquilada con un buen inquilino y con una renta mensual de",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103745734/,Piso,"El Besòs, Barcelona",,92000,3.0,57.0,,"['3 hab.', '57 m²', 'Planta 1ª sin ascensor']","Funcional piso en Barcelona, ideal para familias. La vivienda dispone de una superficie de 57 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como la Escola Prim, supermercados, bancos, bibliotecas, farmacias, oficinas de corre",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103175828/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",,96000,3.0,67.0,,"['3 hab.', '67 m²', 'Planta 3ª exterior sin ascensor']","¡ Oportunidad para reformar! Piso para reformar de 67 m² construidos (60 m² útiles) distribuidos en salón-comedor, tres dormitorios, cocina independiente, cuarto de baño y vestíbulo. Precisa reforma integral ya que se encuentra en mal estado de conservación, por lo que no admite visitas. Ofrece muchas posibilidades de",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103088579/,Piso,"calle dels Ferrocarrils Catalans, La Marina del Port, Barcelona",,91000,2.0,61.0,,"['2 hab.', '61 m²', ' sin ascensor']","Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Ferrocarrils Catalans, en la ciudad de Barcelona. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina in",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103025927/,Piso,"El Raval, Barcelona",,86000,2.0,33.0,,"['2 hab.', '33 m²', 'Planta 2ª exterior sin ascensor']","Oportunidad sólo para inversores. El Inmueble se transmite ocupado por tercero sin título. Debido a que el vendedor no tiene la posesión, no se pueden realizar visitas físicas al inmueble.Esta circunstancia ha sido tenida en cuenta en la fijación del precio.Ref: ZF2022.",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/103003664/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona",,81000,2.0,52.0,,"['2 hab.', '52 m²', ' sin ascensor']","Vivienda piso a reformar ubicada en la calle Alcantara en Les Roquetes, Barcelona. El inmueble tiene una superficie aproximada de 52 m2. y está distribuido en salón-comedor, dos habitaciones, baño completo con bañera y cocina semi-amueblada con muebles altos y bajos. La vivienda cuenta con puerta de entrada blindada no",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/102977765/,Ático,"calle d&#039;Ausona, La Trinitat Vella, Barcelona",,70000,3.0,63.0,,"['3 hab.', '63 m²', 'Planta 1ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia y luminosa vivienda de 55 m², según Catastro, y 8 m² de elementos comunes. Tiene una terraza delantera de 15,66 m² y otra pequeña terraza posterior. Se distribuye en salón-comedor, tres dor",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/102951451/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,59400,3.0,52.0,,"['3 hab.', '52 m²', ' sin ascensor']","Piso de 1 dormitorio y de 1 baño en Barcelona. Cuenta con una superfície de 66 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/102951063/,Piso,"calle de Catània, El Besòs, Barcelona",,67000,2.0,54.0,73000.0,"['2 hab.', '54 m²', 'Planta 5ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia y luminosa vivienda de 51 m², según Catastro, y 3 m² de elementos comunes. Es una 5ª Planta en un bloque sin ascensor. La vivienda dispone de salón-comedor, dos dormitorios, un cuarto de ba",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/91214320/,Piso,"La Trinitat Vella, Barcelona",,99000,2.0,61.0,,"['2 hab.', '61 m²', 'Bajo exterior sin ascensor']","IMPORTANTE: ACTUALMENTE LA VIVIENDA SE ENCUENTRA OCUPADA ILEGALMENTE, NO SE PUEDE REALIZAR VISITAS!ADEMÁS HAY QUE DISPONER DE FONDOS PROPIOS O DISPONER DE UNA GARANTIA ADICIONAL PARA CONSEGUIR FINANCIACIÓN.Piso de 61m2, distribuido en 2 habitaciones (1 doble), comedor de 18m2, cocina independiente 7m2, baño complet",,
2025-01-28 21:20:53,https://www.idealista.com/inmueble/102820834/,Estudio,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,82500,,60.0,,"['60 m²', 'Planta 2ª sin ascensor']","Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: Vencido.Práctico piso en Barcelona, ideal para parejas. La vivienda dispone de una superficie de 59 m² construidos distribuidos en salón-comedor, cocina. Localizado en el centro de Barcelona, muy cerca de Gran Via de les Corts Catalanes en el bar",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102777322/,Piso,"La Trinitat Vella, Barcelona",,99000,3.0,58.0,,"['3 hab.', '58 m²', 'Bajo ']","Práctico piso en Barcelona, idóneo para parejas. La vivienda dispone de una superficie de 58 m² construidos distribuidos en salón-comedor, cocina. En sus alrededores encontramos la Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam. A 20 minutos",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102773806/,Estudio,"La Trinitat Vella, Barcelona",,67000,,39.0,,"['39 m²', 'Bajo sin ascensor']","Práctico piso en Barcelona, perfecto para parejas. El inmueble cuenta con una superficie de 39 m² construidos distribuidos en salón-comedor, cocina. En sus alrededores encontramos la Escola Ramón y Cajal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Casa de l'Aigua. A 20 minu",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102757319/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",,94820,2.0,46.0,,"['2 hab.', '46 m²', 'Bajo sin ascensor']","Os damos la bienvenida a este fantástico piso de obra nueva situado en Barcelona. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y un baño. La vivienda se encuentra en los bajos del edificio. Localizado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Merca",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102646585/,Piso,"calle del Carme, 93, El Raval, Barcelona",,89000,2.0,45.0,99000.0,"['2 hab.', '45 m²', 'Planta 3ª interior sin ascensor']","Piso de 45 m2 con inquilino a término hasta 08/11/2025 con una renta de 500. -€ mensuales Consta de 2 habitaciones: 1 doble y 1 individual interiores.Sálón-comedorBaño con plato de duchaCocina con ventana interiorMuy bien ubicado en el barrio del Raval, al lado de las Ramblas y de de los puntos más emblemáticos de",Alquilada,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102622131/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",,90560,3.0,44.0,,"['3 hab.', '44 m²', 'Bajo sin ascensor']","Os presentamos este espléndido piso de obra nueva situado en Barcelona. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y un baño. Ubicado en los bajos del edificio. Se encuentra en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, a escasos minutos de Mercado de La Boqu",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102610057/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",,53000,2.0,52.0,,"['2 hab.', '52 m²', ' sin ascensor']","Piso de 3 dormitorios y de 1 baño en Barcelona. Cuenta con una superfície de 57 m2. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102563349/,Piso,"calle l&#039;Aviador Ruiz de Alda, La Marina del Port, Barcelona",,77000,1.0,30.0,,"['1 hab.', '30 m²', 'Planta 2ª ']","Os damos la bienvenida a este funcional piso ubicado en Barcelona. El inmueble se distribuye en una habitación, salón-comedor, cocina y un baño. Ubicado en la 2a planta del edificio. Localizado en el corazón de Barcelona, muy cerca de C-31 en el barrio de La Marina de Port. En sus alrededores encontramos escuelas, supe",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102291124/,Piso,"El Raval, Barcelona",,91200,2.0,32.0,,"['2 hab.', '32 m²', 'Planta 1ª sin ascensor']","Práctico piso en Barcelona, idóneo para parejas. La vivienda dispone de una superficie de 32 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Localizado en el corazón de Barcelona, muy cerca de Gran Via de les Corts Catalanes en el barrio de El Raval, cerca de Plaça de Catalunya, Catedr",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102291120/,Piso,"La Trinitat Vella, Barcelona",,87000,2.0,46.0,,"['2 hab.', '46 m²', 'Bajo sin ascensor']","Práctico piso en Barcelona, perfecto para parejas. La vivienda consta de 46 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el centro sanitario Cap La Farigola (Cerdanyola del Vallès), la Escola Municipal la Sínia, supermercados, bancos, bibliotecas, farm",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102291053/,Piso,"El Besòs, Barcelona",,96000,2.0,63.0,,"['2 hab.', '63 m²', 'Bajo exterior sin ascensor']","Pis a Barcelona, perfecte per a parelles. L´immoble disposa d´una superfície de 63 m² construïts distribuïts en dues habitacions, saló-menjador, cuina i un lavabo. Compte amb tots els serveis necessaris al seu voltant, com l'Escola Prim, supermercats, bancs, biblioteques, farmàcies, oficines de correus, centres esporti",Ocupada ilegalmente,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102290980/,Piso,"El Besòs, Barcelona",,87500,2.0,54.0,,"['2 hab.', '54 m²', 'Planta 3ª sin ascensor']","Cómodo piso en Barcelona, ideal para parejas. La vivienda consta de 54 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como el centro sanitario CAP Besòs Centre d? Atenció Primària, la Escola Túrbula, supermercados, bancos, bibl",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102260139/,Piso,"calle de Sant Erasme, El Raval, Barcelona",,97000,1.0,48.0,,"['1 hab.', '48 m²', 'Planta 1ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 42 m², según Catastro, y 6 m² de elementos comunes. Es una 1ª Planta en un bloque sin ascensor. Bien comunicado por transporte público y carretera (B-19). Junto a la salida de metro de San",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/102147374/,Estudio,"calle de l&#039;Hospital, El Raval, Barcelona",,92460,,45.0,,"['45 m²', 'Bajo ']","¡Oportunidad para comprar tu piso en el corazón de Barcelona! Este inmueble de obra nueva se encuentra en la encantadora calle de L'Hospital, en pleno centro de la ciudad. Con una superficie construida de 42,28 m², este piso es ideal para quienes buscan una vivienda moderna y funcional en una de las zonas más vibrantes",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/101940416/,Piso,"El Besòs, Barcelona",,88500,3.0,54.0,,"['3 hab.', '54 m²', 'Planta 2ª ']","Cómodo piso en Barcelona, perfecto para familias. La vivienda dispone de una superficie de 54 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina además de 1 aseo. Ubicado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de Call de Barcelona, a escasos minutos de Plaça de Catalunya,",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/101939751/,Piso,"La Trinitat Vella, Barcelona",,94000,2.0,44.0,,"['2 hab.', '44 m²', 'Entreplanta sin ascensor']","Funcional piso en Barcelona, perfecto para parejas. El inmueble dispone de una superficie de 43 m² construidos distribuidos en 2 habitaciones, salón-comedor, cocina además de 1 baño completo. La vivienda tiene suelos de parquet. La vivienda se encuentra en el entresuelo del edificio, sin ascensor. En sus alrededores en",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/101939714/,Piso,"El Besòs, Barcelona",,84000,3.0,66.0,,"['3 hab.', '66 m²', 'Planta 1ª sin ascensor']","Piso en Barcelona. Dispone de una superficie de 66 m² distribuidos en el salón-comedor, 2 habitaciones, cocina, 1 baño y terraza. El piso está situado cerca de servicios, comercios, de un centro educativo, de un centro sanitario, de paradas de autobús y entre las paradas de metro de Besòs Mar y Besòs. Con fácil acceso",,
2025-01-28 21:20:57,https://www.idealista.com/inmueble/101939289/,Piso,"El Besòs, Barcelona",,83200,2.0,54.0,,"['2 hab.', '54 m²', 'Planta 2ª sin ascensor']","Vivienda en Barcelona. Cuenta con todos los servicios necesarios a su alrededor, como la Escola Prim, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Besòs Mar. Con fácil acceso a C-31.Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agent",,
